date,y,trend,yearly
,9.771236,7.587848,8.565963
,9.152386,7.5832443,7.9517164
,8.105899,7.5786433,6.90983
,7.2995634,7.574046,6.108093
,7.2179317,7.5694513,6.0310555
,7.83395,7.564861,6.6516647
,8.658154,7.5602727,7.4804554
,9.121153,7.555688,7.94804
,8.997446,7.5511065,7.8289146
,8.551335,7.546529,7.3873816
,8.300255,7.541954,7.140876
,8.583275,7.537382,7.4284673
,9.27166,7.532814,8.121422
,9.849803,7.528249,8.704129
,9.810347,7.523687,8.669234
,9.0629,7.5191283,7.926347
,8.038586,7.5145726,6.906588
,7.3989563,7.5100203,6.2715106
,7.558081,7.505471,6.435185
,8.373814,7.5009255,7.2554626
,9.243885,7.496383,8.130076
,9.542344,7.4918437,8.433076
,9.075468,7.487308,7.9707346
,8.218579,7.4827747,7.1183796
,7.6305976,7.4782453,6.5349274
,7.7585206,7.4737186,6.667377
,8.501764,7.469196,7.4151435
,9.287995,7.464676,8.205894
,9.504309,7.4601593,8.426725
,8.96055,7.4556456,7.8874793
,8.036722,7.451135,6.9681616
,7.4020753,7.4466286,6.3380218
,7.515378,7.4421244,6.455828
,8.2806225,7.437624,7.2255735
,9.117224,7.433127,8.066672
,9.39306,7.4286327,8.347002
,8.896106,7.424142,7.854539
,7.9909697,7.419654,6.953891
,7.343045,7.4151697,6.3104506
,7.418092,7.4106884,6.3899784
,8.134354,7.406211,7.1107183
,8.929314,7.4017363,7.9101524
,9.190313,7.3972645,8.175624
,8.722425,7.3927965,7.712204
,7.8975954,7.3883314,6.891839
,7.369536,7.383869,6.3682413
,7.5686164,7.3794107,6.5717807
,8.361605,7.3749557,7.3692245
,9.140327,7.3705034,8.152399
,9.280392,7.3660545,8.296912
,8.627197,7.3616095,7.6481633
,7.638098,7.3571663,6.6635065
,7.0617895,7.352728,6.091637
,7.3829165,7.3482914,6.4171996
,8.442997,7.343859,7.4817123
,9.526043,7.33943,8.569188
,9.8577,7.3350034,8.9052725
,9.159227,7.33058,8.211222
,7.851885,7.3261604,6.908299
,6.7599626,7.321744,5.820794
,6.5269465,7.317331,5.5921907
,7.1687856,7.3129206,6.23844
,8.08744,7.3085136,7.1615014
,8.528814,7.30411,7.60728
,8.144514,7.29971,7.22738
,7.2433906,7.2953124,6.330653
,6.551395,7.2909184,5.643051
,6.661922,7.286528,5.757969
,7.585475,7.2821407,6.6859093
,8.7308235,7.277756,7.835642
,9.328578,7.2733755,8.4377775
,8.98308,7.2689977,8.096658
,7.947969,7.264623,7.065921
,6.929926,7.2602515,6.0522494
,6.5739093,7.2558837,5.7006006
,7.013023,7.2515187,6.1440797
,7.808366,7.247157,6.943784
,8.30756,7.242799,7.4473367
,8.140758,7.2384434,7.2848887
,7.4795995,7.2340918,6.6280828
,6.8744845,7.229743,6.0273166
,6.808566,7.2253976,5.965743
,7.3185935,7.221055,6.480113
,7.9735928,7.2167163,7.1394515
,8.222293,7.2123804,7.392487
,7.834791,7.208048,7.0093184
,7.092113,7.2037187,6.2709694
,6.5731335,7.1993923,5.7563157
,6.7013946,7.19507,5.8889
,7.4033527,7.19075,6.5951777
,8.14886,7.186434,7.345001
,8.351965,7.182121,7.5524187
,7.830319,7.1778107,7.035084
,6.9671783,7.1735044,6.176249
,6.440222,7.1692004,5.6535964
,6.7100825,7.164901,5.927757
,7.651884,7.1606035,6.8738556
,8.616556,7.1563096,7.8428206
,8.891653,7.1520195,8.122209
,8.229973,7.147732,7.464816
,7.053632,7.143448,6.292759
,6.173125,7.139167,5.416533
,6.215425,7.1348896,5.46311
,7.1724873,7.1306148,6.4244475
,8.39769,7.1263437,7.6539216
,9.054935,7.122076,8.315434
,8.697273,7.117811,7.9620366
,7.5624514,7.1135497,6.8314767
,6.3818774,7.1092916,5.655161
,5.855278,7.1050367,5.132817
,6.1786423,7.100785,5.4604325
,6.9617386,7.096536,6.2477775
,7.573039,7.092291,6.863323
,7.6338177,7.088049,6.9283433
,7.2817407,7.0838103,6.580506
,7.012306,7.0795746,6.315307
,7.234358,7.075342,6.5415907
,7.8967566,7.071113,7.208219
,8.487164,7.0668874,7.802851
,8.416091,7.0626645,7.7360015
,7.4975367,7.058445,6.8216662
,6.1534514,7.054229,5.4817977
,5.167431,7.050016,4.4999905
,5.1506577,7.045806,4.4874268
,6.1031194,7.0415998,5.4440947
,7.3941603,7.037396,6.739339
,8.18457,7.0331964,7.53395
,7.993288,7.0289993,7.346864
,7.006938,7.0248055,6.364707
,5.9195857,7.0206156,5.2815456
,5.4287667,7.016428,4.794914
,5.757339,7.012244,5.12767
,6.538509,7.008064,5.91302
,7.127629,7.003886,6.5063176
,7.091897,6.999712,6.47476
,6.510769,6.995541,5.8978033
,5.876137,6.991373,5.2673388
,5.6878095,6.987209,5.0831757
,6.0641823,6.9830475,5.46371
,6.6641564,6.9788895,6.0678415
,6.9691873,6.9747343,6.3770275
,6.6970315,6.970583,6.1090236
,6.022374,6.9664345,5.4385147
,5.4348207,6.96229,4.8551064
,5.349011,6.9581475,4.7734385
,5.7738523,6.954009,5.202419
,6.3022094,6.9498734,5.7349105
,6.4319015,6.9457417,5.8687353
,5.9702134,6.9416122,5.411176
,5.2044163,6.9374866,4.6495047
,4.69823,6.933364,4.147441
,4.8618565,6.929245,4.3151875
,5.623069,6.925129,5.0805154
,6.456366,6.9210157,5.9179254
,6.7591743,6.9169064,6.2248435
,6.2978153,6.9128,5.7675905
,5.3879156,6.9086967,4.8617935
,4.667376,6.904597,4.1453543
,4.626607,6.9005003,4.1086817
,5.244242,6.896407,4.73041
,6.002826,6.892317,5.493085
,6.2751985,6.8882294,5.7695436
,5.7955647,6.8841457,5.293994
,4.8629847,6.8800654,4.3654947
,4.1243176,6.875988,3.6309044
,4.09687,6.871914,3.607531
,4.7865934,6.867843,4.301325
,5.685895,6.8637757,5.2046943
,6.152169,6.859711,5.6750326
,5.8826466,6.85565,5.409571
,5.130681,6.851592,4.6616635
,4.502406,6.8475375,4.037443
,4.4888067,6.843486,4.0278955
,5.086534,6.839438,4.629671
,5.794552,6.835393,5.341734
,5.9912047,6.8313513,5.5424285
,5.409717,6.8273125,4.9649796
,4.3549747,6.8232775,3.9142723
,3.4961271,6.8192453,3.0594568
,3.3858926,6.8152165,2.9532506
,4.0611215,6.811191,3.6325057
,5.018676,6.8071685,4.594082
,5.5824857,6.8031497,5.161911
,5.3889346,6.799134,4.972376
,4.6342564,6.795121,4.22171
,3.90872,6.7911115,3.5001836
,3.7497904,6.7871056,3.3452601
,4.2513905,6.7831025,3.8508632
,5.015712,6.779103,4.6191845
,5.4718575,6.775106,5.079326
,5.311086,6.771113,4.9225483
,4.7077675,6.7671227,4.3232203
,4.166093,6.7631364,3.7855318
,4.120365,6.7591524,3.7437875
,4.6018925,6.7551723,4.229295
,5.2275515,6.751195,4.8589315
,5.5124583,6.747221,5.147812
,5.257292,6.7432504,4.8966165
,4.704486,6.739283,4.3477783
,4.3397512,6.7353187,3.9870074
,4.494756,6.731358,4.145973
,5.0668645,6.7274003,4.7220397
,5.584283,6.7234454,5.243412
,5.5772653,6.7194943,5.240346
,4.969961,6.715546,4.63699
,4.1804323,6.7116013,3.8514059
,3.831229,6.70766,3.5061436
,4.274795,6.7037215,3.9536486
,5.2921143,6.6997867,4.974903
,6.2085233,6.6958547,5.8952436
,6.3628073,6.691926,6.053457
,5.5947237,6.688,5.2892985
,4.3875895,6.684078,4.0860863
,3.5456405,6.680159,3.2480562
,3.6279066,6.676244,3.3342378
,4.5450416,6.672331,4.2552857
,5.6169953,6.6684217,5.331148
,6.0561514,6.664516,5.7742105
,5.5317802,6.660613,5.253742
,4.407428,6.6567135,4.1332893
,3.4804316,6.6528172,3.2101893
,3.4110453,6.648924,3.144696
,4.254697,6.6450343,3.992238
,5.4312387,6.6411476,5.172666
,6.146777,6.6372643,5.892088
,5.9557905,6.6333838,5.704982
,5.0558567,6.629507,4.808925
,4.1110525,6.6256332,3.867994
,3.747699,6.6217628,3.5085115
,4.101968,6.6178956,3.8666472
,4.7493176,6.6140313,4.5178614
,5.055872,6.610171,4.828276
,4.676035,6.6063128,4.452297
,3.8190475,6.602459,3.5991638
,3.087331,6.5986075,2.8712988
,3.015009,6.59476,2.8028238
,3.6593757,6.590915,3.451036
,4.554349,6.587074,4.3498507
,5.0597243,6.5832353,4.859064
,4.8408637,6.5794005,4.6440372
,4.1176558,6.5755687,3.9246624
,3.4961915,6.5717406,3.307026
,3.512286,6.567915,3.3269465
,4.229907,6.564093,4.048389
,5.195568,6.560274,5.017869
,5.7787557,6.5564585,5.6048717
,5.6404867,6.552646,5.4704156
,4.9773264,6.548837,4.811064
,4.3616123,6.545031,4.1991563
,4.302107,6.541229,4.143453
,4.8601894,6.5374293,4.705335
,5.609785,6.533633,5.458727
,5.9682965,6.52984,5.8210316
,5.645718,6.5260506,5.502243
,4.8704824,6.522264,4.7307935
,4.2219906,6.518481,4.0860853
,4.196456,6.5147004,4.06433
,4.8340135,6.510924,4.705665
,5.6866903,6.50715,5.562115
,6.1500554,6.50338,6.0292506
,5.9084945,6.499613,5.791456
,5.161536,6.495849,5.0482626
,4.467085,6.4920883,4.3575716
,4.3257966,6.488331,4.2200403
,4.8219857,6.4845767,4.719984
,5.586524,6.480826,5.488273
,6.0987043,6.4770784,6.0042014
,6.08598,6.4733334,5.9952216
,5.7126064,6.4695926,5.625589
,5.4168262,6.465854,5.3335466
,5.5327578,6.4621196,5.453213
,6.0008984,6.458388,5.925085
,6.4024577,6.45466,6.330373
,6.2976627,6.4509344,6.2293034
,5.6060567,6.4472127,5.541419
,4.7234364,6.443494,4.662517
,4.266871,6.439779,4.209667
,4.625516,6.4360666,4.572025
,5.6531835,6.432358,5.6034007
,6.7450123,6.428652,6.698936
,7.2553945,6.424949,7.2130203
,6.9568305,6.42125,6.918155
,6.198641,6.417554,6.163662
,5.6432314,6.4138613,5.611945
,5.7685,6.410172,5.740903
,6.5046844,6.4064856,6.4807744
,7.276928,6.4028025,7.2567005
,7.428356,6.399122,7.4118085
,6.7141156,6.395446,6.701245
,5.502194,6.3917723,5.4929967
,4.5295477,6.388102,4.5240207
,4.3880477,6.384435,4.3861876
,5.1138287,6.3807716,5.115632
,6.175478,6.377111,6.180942
,6.8648434,6.3734536,6.8739643
,6.800156,6.3697996,6.8129315
,6.175898,6.366149,6.192324
,5.5860786,6.3625016,5.606152
,5.564717,6.358857,5.5884347
,6.190764,6.355216,6.218123
,7.0466223,6.351578,7.0776186
,7.549324,6.347944,7.5839553
,7.3941183,6.344312,7.4323807
,6.7743216,6.340684,6.8162127
,6.2176676,6.337059,6.2631836
,6.1740584,6.3334374,6.223196
,6.674377,6.3298187,6.7271333
,7.3200493,6.326204,7.3764205
,7.604062,6.322592,7.664046
,7.310004,6.318983,7.373596
,6.6773686,6.315377,6.744566
,6.2060466,6.311775,6.276847
,6.254366,6.308176,6.328765
,6.746982,6.30458,6.824977
,7.2269435,6.3009872,7.308531
,7.2179174,6.297398,7.3030944
,6.6189513,6.293812,6.7077146
,5.819586,6.290229,5.911932
,5.432654,6.286649,5.5285797
,5.834047,6.283073,5.933549
,6.856836,6.2794995,6.9599113
,7.8790593,6.2759295,7.985705
,8.254882,6.2723627,8.365094
,7.777054,6.2687993,7.890829
,6.829203,6.2652392,6.946539
,6.1103787,6.261682,6.231272
,6.1314845,6.258128,6.2559314
,6.8529353,6.254577,6.980933
,7.7293196,6.25103,7.8608646
,8.1245365,6.247486,8.259625
,7.7855206,6.243945,7.9241505
,7.020945,6.240407,7.1631126
,6.453497,6.2368727,6.599199
,6.536482,6.2333417,6.685715
,7.2024794,6.2298136,7.3552413
,7.912496,6.226289,8.068783
,8.070718,6.2227674,8.230526
,7.4922066,6.219249,7.655533
,6.566205,6.2157335,6.733046
,5.984709,6.212222,6.1550617
,6.23245,6.2087135,6.406312
,7.2170324,6.205208,7.3943996
,8.318842,6.201706,8.499711
,8.828775,6.198207,9.013144
,8.454869,6.194711,8.642734
,7.5245104,6.191219,7.7158666
,6.7354,6.1877294,6.930246
,6.6408157,6.184243,6.8391476
,7.25074,6.180761,7.4525547
,8.04125,6.177281,8.246544
,8.3593645,6.1738048,8.568134
,7.9174557,6.1703315,8.1297
,7.0083256,6.166862,7.2240386
,6.2848516,6.1633954,6.504031
,6.2734528,6.159932,6.496096
,6.9884953,6.1564717,7.2145987
,7.932533,6.1530147,8.162093
,8.475733,6.149561,8.708747
,8.322275,6.1461105,8.55874
,7.7125325,6.1426635,7.952444
,7.2133007,6.1392193,7.4566565
,7.264638,6.135779,7.5114346
,7.8345013,6.1323414,8.084735
,8.44717,6.1289067,8.700838
,8.5626955,6.125476,8.819794
,8.013297,6.122048,8.273824
,7.1568403,6.1186233,7.4207926
,6.621961,6.115202,6.8893337
,6.833765,6.111784,7.104556
,7.680183,6.108369,7.9543896
,8.578684,6.104957,8.856302
,8.900497,6.1015487,9.181523
,8.438153,6.0981436,8.722586
,7.563326,6.0947413,7.851159
,6.9526215,6.091343,7.243854
,7.0837,6.0879474,7.3783283
,7.878688,6.0845547,8.176708
,8.763419,6.081166,9.064828
,9.099036,6.0777802,9.403831
,8.660731,6.0743976,8.968909
,7.8018675,6.071018,8.113424
,7.1788845,6.0676417,7.493818
,7.244913,6.064269,7.563219
,7.8982162,6.0608993,8.219892
,8.556578,6.057533,8.881619
,8.607082,6.0541697,8.935488
,7.891658,6.05081,8.223423
,6.8564067,6.047453,7.191529
,6.240238,6.0440993,6.578714
,6.526963,6.040749,6.868789
,7.569815,6.0374017,7.9149885
,8.676049,6.034058,9.024567
,9.099769,6.0307174,9.451626
,8.584202,6.02738,8.939397
,7.5517945,6.024046,7.9103236
,6.796521,6.020715,7.1583815
,6.901822,6.0173874,7.2670097
,7.812336,6.014063,8.180848
,8.876789,6.0107417,9.248622
,9.331639,6.007424,9.706791
,8.867813,6.004109,9.246279
,7.860456,6.0007973,8.242233
,7.0894775,5.9974895,7.474563
,7.157616,5.994184,7.546007
,8.036296,5.9908824,8.427989
,9.077519,5.9875836,9.472511
,9.484473,5.984288,9.88276
,8.896122,5.980996,9.297701
,7.655101,5.9777074,8.059969
,6.5643954,5.9744215,6.972549
,6.312448,5.971139,6.7238836
,6.989326,5.9678597,7.404041
,8.043293,5.964584,8.461285
,8.700662,5.9613113,9.121925
,8.5311165,5.9580417,8.95565
,7.7410235,5.9547753,8.168823
,6.9882426,5.9515123,7.4193053
,6.8697734,5.9482527,7.3040957
,7.474214,5.944996,7.911793
,8.331816,5.9417424,8.772649
,8.789906,5.9384923,9.233989
,8.518536,5.9352455,8.965865
,7.758335,5.9320016,8.208908
,7.1235313,5.9287615,7.5773454
,7.1152263,5.925524,7.572277
,7.722825,5.9222903,8.18311
,8.423488,5.9190593,8.887003
,8.5853195,5.915832,9.052063
,7.968091,5.9126077,8.438059
,6.9366455,5.9093866,7.409834
,6.2138615,5.906169,6.690268
,6.34985,5.902954,6.829471
,7.301654,5.8997426,7.784486
,8.442543,5.8965344,8.928583
,9.002211,5.8933296,9.491456
,8.617764,5.890128,9.110211
,7.5905457,5.8869295,8.086191
,6.6594667,5.883734,7.1583076
,6.4604726,5.8805423,6.9625053
,7.0712585,5.8773537,7.57648
,7.975646,5.8741684,8.484053
,8.4655485,5.870986,8.977138
,8.175012,5.867807,8.689779
,7.3433175,5.864631,7.8612614
,6.6148677,5.8614583,7.1359844
,6.5324984,5.858289,7.0567846
,7.114022,5.855123,7.641474
,7.8355618,5.85196,8.366177
,8.03769,5.8488,8.571465
,7.445016,5.845644,7.9819474
,6.4012904,5.8424907,6.941375
,5.6322913,5.8393407,6.1755257
,5.7056403,5.836194,6.2520213
,6.590094,5.8330507,7.1396184
,7.6497917,5.8299103,8.202456
,8.090633,5.826773,8.646435
,7.5370626,5.8236394,8.095999
,6.317431,5.820509,6.8794975
,5.2439394,5.8173814,5.809133
,5.0425797,5.814257,5.6108975
,5.8430247,5.8111362,6.4144635
,7.0943475,5.8080187,7.6689034
,7.960711,5.8049045,8.538382
,7.904464,5.801793,8.485246
,7.036576,5.798685,7.620466
,5.9925294,5.7955804,6.579524
,5.445536,5.7924786,6.0356326
,5.626174,5.7893806,6.2193685
,6.199815,5.7862854,6.7961044
,6.5728526,5.7831936,7.1722336
,6.3771462,5.780105,6.979616
,5.7558856,5.7770195,6.3614407
,5.23676,5.7739377,5.8453975
,5.3000464,5.770859,5.9117627
,5.9829035,5.767783,6.5976954
,6.831653,5.7647104,7.4495173
,7.2427564,5.7616415,7.8636904
,6.932802,5.7585754,7.556802
,6.1720757,5.7555127,6.799138
,5.5947356,5.7524533,6.2248573
,5.7191234,5.749397,6.3523016
,6.538028,5.746344,7.1742587
,7.4924293,5.7432942,8.13171
,7.8611164,5.7402477,8.503444
,7.284751,5.737204,7.930121
,6.0410967,5.734164,6.689507
,4.8647814,5.7311273,5.516229
,4.4412203,5.7280936,5.095702
,4.938997,5.7250633,5.596509
,5.9170704,5.722036,6.5776095
,6.663378,5.719012,7.326941
,6.708628,5.715991,7.375212
,6.1373825,5.7129736,6.8069835
,5.479046,5.7099595,6.1516614
,5.27742,5.7069483,5.953047
,5.6723595,5.7039404,6.350994
,6.3083563,5.700936,6.9899955
,6.6288123,5.6979346,7.3134527
,6.322648,5.6949363,7.0102863
,5.5766,5.6919417,6.2672334
,4.9407043,5.68895,5.6343293
,4.9094734,5.6859617,5.606087
,5.5396566,5.6829762,6.2392554
,6.394694,5.6799946,7.097275
,6.8591723,5.677016,7.5647316
,6.585877,5.6740403,7.2944117
,5.742199,5.6710677,6.453706
,4.874526,5.668099,5.589002
,4.5018606,5.665133,5.219302
,4.7466817,5.6621704,5.467086
,5.280012,5.659211,6.003376
,5.6088977,5.656255,6.335218
,5.4753275,5.653302,6.204601
,5.051905,5.6503525,5.7841277
,4.784231,5.647406,5.5194
,5.006623,5.644463,5.744735
,5.6395755,5.641523,6.3806276
,6.2152605,5.638586,6.9592495
,6.2240834,5.6356525,6.9710054
,5.521174,5.6327224,6.2710266
,4.4738674,5.6297956,5.226647
,3.7221723,5.6268716,4.4778757
,3.716995,5.623951,4.4756193
,4.3798065,5.6210337,5.1413474
,5.1441035,5.6181197,5.908559
,5.359981,5.6152086,6.1273475
,4.771534,5.612301,5.541808
,3.71372,5.6093965,4.4868984
,2.8813293,5.6064954,3.657409
,2.8344724,5.6035976,3.6134498
,3.6021354,5.600703,4.384008
,4.6710954,5.597811,5.455859
,5.363118,5.594923,6.15077
,5.3188972,5.592038,6.109434
,4.73062,5.589156,5.524039
,4.1604156,5.5862775,4.956713
,4.0899706,5.583402,4.8891435
,4.5489216,5.58053,5.3509665
,5.1011868,5.5776615,5.9061003
,5.1971655,5.5747957,6.004945
,4.617268,5.5719333,5.42791
,3.666047,5.569074,4.479548
,2.96341,5.5662184,3.7797666
,2.9877555,5.5633655,3.806965
,3.7150235,5.560516,4.5370827
,4.629135,5.5576696,5.4540405
,5.0984473,5.5548267,5.9261956
,4.8381863,5.5519867,5.6687746
,4.112178,5.5491505,4.945603
,3.5236647,5.546317,4.3599224
,3.5527282,5.543487,4.391816
,4.1901016,5.54066,5.032016
,4.943019,5.5378366,5.7877574
,5.2088203,5.535016,6.0563793
,4.7337236,5.532199,5.5841
,3.8111908,5.5293846,4.664381
,3.068992,5.526574,3.924993
,3.0055788,5.5237665,3.8643873
,3.6238155,5.520962,4.4854283
,4.4357576,5.5181613,5.3001714
,4.8334317,5.5153637,5.700643
,4.542064,5.512569,5.4120703
,3.8161108,5.5097775,4.6889086
,3.230539,5.5069895,4.1061244
,3.23255,5.5042048,4.11092
,3.7959087,5.501423,4.677061
,4.443778,5.498645,5.3277082
,4.6218047,5.4958696,5.50851
,4.134775,5.4930973,5.024253
,3.3089461,5.490329,4.201192
,2.7510047,5.487563,3.6460164
,2.883758,5.4848013,3.781532
,3.6129308,5.4820423,4.513464
,4.3852253,5.479286,5.288514
,4.6025286,5.476534,5.50857
,4.082313,5.4737844,4.9911036
,3.2135684,5.4710383,4.1251054
,2.6802816,5.468295,3.5945616
,2.952847,5.465556,3.869866
,3.924188,5.462819,4.8439436
,4.9702897,5.4600863,5.8927784
,5.3959894,5.4573565,6.3212085
,4.9422636,5.4546294,5.870209
,3.976693,5.451906,4.907362
,3.2240262,5.449186,4.1574154
,3.2325823,5.446469,4.1686883
,3.971825,5.443755,4.910645
,4.8590384,5.4410443,5.800569
,5.1954575,5.4383373,6.139695
,4.689106,5.435633,5.6360483
,3.675109,5.4329324,4.624752
,2.8724155,5.4302344,3.8247557
,2.8575778,5.4275403,3.812613
,3.6484559,5.424849,4.606182
,4.702242,5.422161,5.662656
,5.324232,5.4194765,6.287331
,5.17566,5.416795,6.1414404
,4.5003414,5.414117,5.4688
,3.905066,5.411442,4.8761992
,3.8692052,5.40877,4.84301
,4.3632784,5.406101,5.339752
,4.8723683,5.4034357,5.851507
,4.8089743,5.400774,5.7907753
,4.000925,5.398115,4.985385
,2.8732467,5.395459,3.8603623
,2.1726136,5.392807,3.162382
,2.42593,5.3901577,3.4183471
,3.5362575,5.3875117,4.5313206
,4.822588,5.384869,5.8202934
,5.4897447,5.38223,6.49009
,5.1892176,5.3795934,6.1921988
,4.264726,5.3769603,5.270341
,3.4987607,5.3743305,4.5070047
,3.5441968,5.371704,4.555068
,4.4538927,5.369081,5.4673867
,5.64864,5.366461,6.6647544
,6.341321,5.363844,7.360052
,6.1026626,5.3612304,7.124007
,5.155452,5.3586197,6.179407
,4.1906404,5.356013,5.217203
,3.852371,5.353409,4.881537
,4.279719,5.350808,5.311486
,5.040101,5.3482103,6.0744658
,5.490592,5.3456163,6.5275507
,5.282353,5.343025,6.3219028
,4.623454,5.3404374,5.6655912
,4.1042337,5.3378534,5.1489553
,4.225321,5.335272,5.272624
,4.9933457,5.3326936,6.043227
,5.896073,5.3301187,6.948529
,6.279463,5.327547,7.334491
,5.8405924,5.324979,6.8981886
,4.864227,5.3224134,5.924388
,4.0193844,5.319852,5.082108
,3.8691182,5.317293,4.9344006
,4.4585056,5.3147373,5.5263433
,5.291729,5.3121853,6.3621187
,5.712072,5.309636,6.785011
,5.3982844,5.3070903,6.473769
,4.601585,5.3045483,5.679612
,3.946738,5.3020086,5.027304
,3.9498944,5.299473,5.0329967
,4.6205153,5.29694,5.7061505
,5.4518113,5.29441,6.539976
,5.8090353,5.291884,6.899727
,5.421125,5.2893605,6.5143394
,4.601451,5.286841,5.697185
,4.0237885,5.284324,5.1220393
,4.218108,5.2818108,5.3188725
,5.161713,5.2793,6.264988
,6.278594,5.2767935,7.3843756
,6.851551,5.2742896,7.959836
,6.546144,5.2717886,7.65693
,5.655331,5.269292,6.7686143
,4.881427,5.2667975,5.997204
,4.815562,5.264307,5.9338303
,5.4992886,5.2618194,6.6200447
,6.395199,5.2593346,7.518439
,6.7873936,5.2568536,7.913115
,6.316321,5.2543755,7.4445205
,5.2510343,5.251901,6.3817086
,4.2999363,5.2494297,5.4330816
,4.1002464,5.246961,5.2358603
,4.765136,5.2444963,5.903215
,5.817202,5.2420344,6.9577427
,6.5503716,5.239576,7.693371
,6.5445237,5.2371206,7.6899776
,5.951101,5.2346687,7.0990076
,5.345703,5.2322197,6.4960585
,5.271031,5.2297745,6.423832
,5.8216534,5.227332,6.976897
,6.58383,5.2248926,7.7415123
,6.9675364,5.222457,8.127655
,6.6727734,5.220024,7.8353243
,5.929679,5.2175946,7.0946593
,5.330081,5.2151685,6.4974875
,5.378157,5.212745,6.547987
,6.1036334,5.2103257,7.2758827
,7.0313067,5.207909,8.205973
,7.531428,5.205496,8.708508
,7.285445,5.203086,8.464934
,6.5164733,5.200679,7.6983695
,5.81325,5.1982756,6.99755
,5.683227,5.195875,6.869927
,6.17698,5.1934776,7.3660774
,6.865984,5.191084,8.057475
,7.1873426,5.188693,8.381225
,6.886554,5.1863055,8.082823
,6.216856,5.1839213,7.415509
,5.7403836,5.1815405,6.941418
,5.8835235,5.179163,7.086936
,6.591191,5.1767883,7.796978
,7.3517256,5.174417,8.559883
,7.582459,5.1720486,8.792985
,7.0850806,5.169684,8.297972
,6.220909,5.1673226,7.4361615
,5.6607866,5.164964,6.878398
,5.8862705,5.162609,7.1062365
,6.813771,5.1602573,8.036089
,7.8285923,5.1579084,9.053259
,8.216647,5.155563,9.443659
,7.68126,5.1532207,8.910614
,6.5678225,5.150882,7.7995157
,5.626222,5.1485457,6.8602514
,5.4836183,5.1462135,6.71998
,6.2080684,5.143884,7.446759
,7.2783203,5.1415577,8.519338
,7.9725695,5.1392355,9.21591
,7.8852654,5.1369157,9.130925
,7.192275,5.134599,8.44025
,6.481541,5.132286,7.7318296
,6.2917967,5.1299763,7.5443954
,6.71328,5.1276693,7.968186
,7.3488092,5.125366,8.606018
,7.6502094,5.123066,8.9097185
,7.3604712,5.120769,8.622277
,6.7145014,5.118475,7.9786015
,6.2452083,5.1161847,7.5115986
,6.3501954,5.1138973,7.618873
,6.962446,5.1116133,8.233408
,7.5898304,5.1093326,8.863073
,7.7011023,5.1070547,8.976623
,7.16142,5.1047807,8.439215
,6.372166,5.1025095,7.6522317
,5.989475,5.1002417,7.2718086
,6.4224916,5.0979767,7.7070904
,7.4898267,5.0957155,8.776687
,8.509533,5.093457,9.798651
,8.775779,5.0912023,10.067152
,8.079562,5.08895,9.373186
,6.883557,5.086702,8.17943
,6.008795,5.0844564,7.3069134
,6.0490623,5.0822144,7.349423
,6.939854,5.0799756,8.242454
