date,y,trend,yearly
,0.5747983,0.46519303,0.5663823
,0.51767224,0.46523136,0.5092179
,0.43990725,0.46526963,0.43141466
,0.39178103,0.4653078,0.38325027
,0.41159454,0.46534592,0.40302566
,0.5001821,0.46538395,0.4915752
,0.6168121,0.4654219,0.6081673
,0.7010069,0.46545976,0.6923241
,0.70823985,0.46549758,0.6995193
,0.6374894,0.4655353,0.62873113
,0.5325678,0.46557295,0.5237719
,0.4553773,0.46561053,0.4465438
,0.44755486,0.46564803,0.43868384
,0.5051007,0.46568546,0.49619228
,0.58258957,0.4657228,0.5736438
,0.6242534,0.46576008,0.6152703
,0.60133666,0.46579728,0.59231645
,0.53082,0.4658344,0.5217626
,0.46304518,0.46587145,0.45395076
,0.44673014,0.4659084,0.43759874
,0.4951504,0.4659453,0.4859821
,0.57641995,0.4659821,0.56721485
,0.6343946,0.4660189,0.62515277
,0.6259549,0.46605554,0.61667645
,0.54951006,0.46609214,0.540195
,0.44584873,0.46612865,0.43649712
,0.37140062,0.4661651,0.36201257
,0.36245075,0.46620145,0.35302633
,0.4141943,0.46623772,0.40473357
,0.48756886,0.46627396,0.47807196
,0.5375019,0.46631008,0.5279688
,0.5421748,0.46634614,0.53260565
,0.513557,0.46638215,0.5039519
,0.4836675,0.46641803,0.47402647
,0.4782325,0.46645388,0.46855566
,0.49744686,0.46648964,0.4877343
,0.51719815,0.46652532,0.50744987
,0.5086321,0.46656093,0.4988482
,0.46080822,0.46659645,0.4509888
,0.38971812,0.46663192,0.37986326
,0.3276074,0.4666673,0.31771713
,0.30108392,0.46670258,0.29115838
,0.31415945,0.4667378,0.30419868
,0.3479497,0.46677297,0.3379538
,0.37606293,0.46680805,0.36603191
,0.38343352,0.46684304,0.37336752
,0.37477174,0.46687797,0.3646708
,0.36749867,0.4669128,0.3573629
,0.37601346,0.4669476,0.36584288
,0.4001444,0.46698228,0.38993913
,0.42641374,0.4670169,0.41617388
,0.44000876,0.46705145,0.42973435
,0.43680972,0.46708593,0.42650083
,0.42524156,0.46712032,0.41489828
,0.41662848,0.46715465,0.40625086
,0.4128479,0.46718886,0.40243605
,0.40297735,0.46722305,0.39253134
,0.37351918,0.46725714,0.36303908
,0.32498273,0.46729115,0.31446862
,0.28059006,0.4673251,0.270042
,0.27700704,0.46735895,0.26642513
,0.340185,0.46739274,0.32956928
,0.4621068,0.46742645,0.45145738
,0.5964608,0.4674601,0.58577776
,0.6800159,0.46749365,0.6692993
,0.6688465,0.46752712,0.6580964
,0.5667879,0.46756056,0.5560044
,0.42664614,0.46759388,0.4158293
,0.32149807,0.46762714,0.31064796
,0.30297893,0.4676603,0.29209566
,0.37241158,0.46769342,0.3614952
,0.4826618,0.46772647,0.4717124
,0.56879866,0.4677594,0.5578163
,0.5873862,0.4677923,0.57637095
,0.5395354,0.46782508,0.5284873
,0.46461946,0.4678578,0.45353866
,0.411228,0.46789047,0.4001146
,0.40608072,0.46792305,0.39493474
,0.44105747,0.46795556,0.42987895
,0.48455518,0.46798795,0.47334427
,0.50650084,0.46802032,0.49525753
,0.49825525,0.4680526,0.48697972
,0.47428894,0.46808478,0.4629812
,0.4567577,0.4681169,0.44541782
,0.45624053,0.46814895,0.44486862
,0.46343887,0.46818092,0.45203498
,0.45730972,0.4682128,0.44587395
,0.42256021,0.46824464,0.4110926
,0.36302936,0.46827638,0.35153005
,0.30140692,0.46830803,0.2898759
,0.26629832,0.46833962,0.2547357
,0.27642214,0.46837115,0.26482803
,0.33245495,0.4684026,0.3208294
,0.4200004,0.46843395,0.4083435
,0.5186301,0.46846524,0.5069419
,0.6088758,0.46849644,0.5971564
,0.67331207,0.4685276,0.6615615
,0.6951419,0.46855864,0.68336034
,0.6609268,0.46858963,0.64911425
,0.56998914,0.46862054,0.55814564
,0.4446551,0.46865138,0.43278077
,0.3305668,0.4686821,0.31866172
,0.2803874,0.4687128,0.26845163
,0.32597739,0.4687434,0.31401104
,0.45521414,0.46877393,0.44321722
,0.6107222,0.4688044,0.5986948
,0.71598816,0.4688348,0.70393044
,0.71634686,0.4688651,0.70425874
,0.6104964,0.46889532,0.5983782
,0.45183623,0.46892548,0.43968782
,0.3171093,0.46895552,0.3049308
,0.26108384,0.46898553,0.24887538
,0.28589264,0.46901545,0.27365422
,0.34468868,0.4690453,0.3324204
,0.37681472,0.46907508,0.3645167
,0.3506775,0.46910477,0.33834976
,0.28529453,0.4691344,0.27293718
,0.23599553,0.46916395,0.22360863
,0.25423694,0.4691934,0.24182056
,0.34932593,0.4692228,0.3368801
,0.47867006,0.4692521,0.46619496
,0.57374644,0.46928135,0.56124216
,0.584602,0.46931052,0.57206845
,0.5129447,0.4693396,0.5003821
,0.41160637,0.46936864,0.3990148
,0.35069454,0.46939757,0.338074
,0.37296373,0.46942642,0.36031434
,0.46764037,0.4694552,0.4549622
,0.5791581,0.46948394,0.5664512
,0.64393306,0.46951258,0.6311975
,0.63043123,0.46954113,0.61766714
,0.5568782,0.46956962,0.5440856
,0.47676313,0.46959803,0.46394214
,0.44352937,0.46962637,0.43068007
,0.47815266,0.46965462,0.46527508
,0.5593783,0.46968278,0.54647255
,0.6401615,0.4697109,0.62722766
,0.67710036,0.46973893,0.6641385
,0.65333176,0.46976689,0.6403419
,0.5823842,0.46979475,0.5693665
,0.49445552,0.46982256,0.48141
,0.4172602,0.4698503,0.40418696
,0.36433983,0.46987793,0.35123894
,0.33570245,0.46990553,0.32257396
,0.3260479,0.469933,0.31289193
,0.33179507,0.46996045,0.31861165
,0.3516738,0.46998778,0.33846307
,0.3827022,0.47001505,0.36946416
,0.41750583,0.47004226,0.40424064
,0.44708326,0.47006938,0.43379092
,0.46725518,0.4700964,0.4539358
,0.48273915,0.47012338,0.4693928
,0.5040711,0.4701503,0.4906979
,0.53858656,0.47017708,0.52518654
,0.58235484,0.47020385,0.56892806
,0.62026805,0.4702305,0.60681456
,0.6355394,0.4702571,0.62205935
,0.62217635,0.4702836,0.60866976
,0.5906738,0.47031006,0.5771408
,0.56150377,0.4703364,0.5479444
,0.5500586,0.4703627,0.5364729
,0.55385065,0.4703889,0.5402388
,0.5521032,0.47041503,0.5384652
,0.51941067,0.4704411,0.5057466
,0.4446952,0.4704671,0.43100515
,0.34209996,0.470493,0.32838398
,0.24541157,0.47051883,0.23166977
,0.18890524,0.47054458,0.17513773
,0.18714258,0.47057027,0.17334932
,0.22722487,0.47059587,0.21340603
,0.27843398,0.4706214,0.2645896
,0.31228638,0.47064686,0.29841655
,0.31920493,0.47067222,0.30530977
,0.31107008,0.47069752,0.2971496
,0.30939266,0.47072276,0.29544693
,0.32883683,0.47074792,0.31486598
,0.3682035,0.47077298,0.35420752
,0.41427052,0.470798,0.40024957
,0.4537012,0.4708229,0.4396553
,0.48245054,0.47084776,0.46837983
,0.50511163,0.47087252,0.49101615
,0.5257646,0.47089723,0.5116444
,0.5395748,0.47092184,0.52542996
,0.53414404,0.47094637,0.5199747
,0.50129724,0.47097084,0.4871034
,0.4500544,0.47099525,0.4358362
,0.4084259,0.47101957,0.39418337
,0.4087544,0.4710438,0.39448765
,0.46420807,0.47106797,0.44991714
,0.5529598,0.47109205,0.5386448
,0.6239706,0.47111607,0.60963154
,0.6245381,0.47114,0.61017513
,0.5339876,0.47116387,0.5196007
,0.38133818,0.47118765,0.3669276
,0.23339584,0.47121137,0.21896152
,0.15843838,0.471235,0.14398041
,0.1872974,0.47125855,0.17281586
,0.29639164,0.47128204,0.28188664
,0.4236459,0.47130546,0.4091175
,0.5069562,0.4713288,0.49240446
,0.52021444,0.47135204,0.5056395
,0.48387182,0.47137523,0.46927366
,0.44446224,0.47139832,0.42984095
,0.43847257,0.47142136,0.42382824
,0.46619824,0.4714443,0.45153096
,0.4936929,0.4714672,0.47900274
,0.48098573,0.47149,0.46627277
,0.41613287,0.4715127,0.40139717
,0.33026448,0.47153535,0.31550616
,0.2817007,0.47155795,0.2669198
,0.31852332,0.47158045,0.3037199
,0.44419676,0.47160286,0.42937094
,0.60957944,0.4716252,0.5947313
,0.7378235,0.47164747,0.72295296
,0.7674436,0.47166967,0.75255096
,0.6872626,0.4716918,0.6723478
,0.5422287,0.47171384,0.52729195
,0.4073875,0.4717358,0.39242873
,0.34646267,0.47175768,0.331482
,0.3795651,0.4717795,0.36456263
,0.47731602,0.47180125,0.4622918
,0.5818458,0.47182292,0.56679994
,0.6398866,0.4718445,0.62481916
,0.6284025,0.471866,0.61331356
,0.5604626,0.47188744,0.5453522
,0.47204158,0.4719088,0.4569098
,0.40064248,0.47193012,0.3854894
,0.368426,0.4719513,0.35325173
,0.37687105,0.47197244,0.36167562
,0.41194418,0.4719935,0.39672768
,0.45382375,0.4720145,0.4385863
,0.4854404,0.4720354,0.47018203
,0.49724323,0.47205624,0.48196405
,0.48861104,0.47207698,0.4733111
,0.46690157,0.47209767,0.45158094
,0.4443095,0.47211826,0.42896825
,0.43247166,0.4721388,0.4171099
,0.43617785,0.47215924,0.42079565
,0.4494566,0.47217962,0.43405402
,0.45746404,0.47219992,0.4420412
,0.44459897,0.47222015,0.42915586
,0.40486988,0.4722403,0.3894066
,0.3478705,0.4722604,0.33238718
,0.29552382,0.47228038,0.28002048
,0.2705054,0.4723003,0.25498214
,0.28321397,0.47232014,0.26767084
,0.3258087,0.47233993,0.3102458
,0.3775992,0.47235963,0.36201665
,0.41841802,0.47237924,0.40281582
,0.44085652,0.47239876,0.4252348
,0.45285517,0.47241825,0.43721393
,0.46886313,0.47243762,0.45320255
,0.4961259,0.47245693,0.48044598
,0.52656275,0.47247618,0.5108636
,0.541009,0.47249535,0.52529067
,0.52365553,0.47251445,0.5079181
,0.47661468,0.47253346,0.46085826
,0.42344925,0.4725524,0.4076739
,0.3975363,0.47257125,0.3817421
,0.42160156,0.47259003,0.40578854
,0.49154085,0.47260875,0.4757091
,0.5756961,0.47262737,0.55984575
,0.6311507,0.47264594,0.6152818
,0.6275412,0.47266442,0.6116538
,0.5638582,0.47268283,0.5479524
,0.4680393,0.47270116,0.45211518
,0.3801134,0.47271943,0.364171
,0.32982224,0.4727376,0.31386167
,0.32256466,0.4727557,0.30658597
,0.34138334,0.47277373,0.32538664
,0.36201918,0.47279167,0.34600452
,0.37001884,0.47280955,0.35398632
,0.36851862,0.47282737,0.35246828
,0.37261868,0.47284508,0.3565506
,0.39564374,0.47286272,0.37955806
,0.43778822,0.4728803,0.42168495
,0.48527813,0.4728978,0.46915737
,0.52028644,0.47291523,0.50414824
,0.5341053,0.47293258,0.51794976
,0.533826,0.47294986,0.51765317
,0.5373865,0.47296703,0.5211965
,0.5600704,0.47298416,0.5438633
,0.6016522,0.4730012,0.58542806
,0.643353,0.47301817,0.62711185
,0.65758437,0.47303507,0.6413263
,0.6251427,0.47305188,0.6088678
,0.5495226,0.47306862,0.533231
,0.45921776,0.47308528,0.4429095
,0.39576337,0.47310185,0.37943852
,0.39343357,0.4731184,0.37709224
,0.4613607,0.47313482,0.4450029
,0.57758415,0.47315118,0.56121004
,0.69825083,0.47316748,0.6818604
,0.777299,0.4731837,0.76089233
,0.7868371,0.4731998,0.77041435
,0.7284683,0.47321588,0.71202946
,0.63066477,0.47323185,0.61421
,0.534268,0.47324777,0.5177973
,0.47369567,0.4732636,0.4572091
,0.46290335,0.47327933,0.44640103
,0.49216226,0.47329503,0.4756443
,0.53605634,0.47331062,0.5195228
,0.56769156,0.47332615,0.55114245
,0.5716023,0.4733416,0.5550377
,0.5493336,0.473357,0.5327536
,0.5159288,0.47337228,0.49933356
,0.4904169,0.4733875,0.47380644
,0.4858721,0.47340265,0.46924648
,0.5041363,0.47341773,0.48749566
,0.53680253,0.47343272,0.52014685
,0.57065904,0.47344765,0.5539884
,0.59379816,0.4734625,0.5771127
,0.5992949,0.47347727,0.58259463
,0.58579373,0.47349197,0.5690788
,0.55636126,0.47350657,0.5396317
,0.51733756,0.4735211,0.5005935
,0.47771862,0.4735356,0.46096006
,0.44801074,0.47355,0.43123782
,0.43738055,0.4735643,0.4205933
,0.44942096,0.47357854,0.43261945
,0.4788907,0.4735927,0.46207502
,0.51236546,0.4736068,0.4955357
,0.5338393,0.4736208,0.5169955
,0.5329297,0.47363472,0.51607203
,0.5107805,0.4736486,0.49390894
,0.47943404,0.47366238,0.46254867
,0.45426616,0.4736761,0.4373671
,0.44390035,0.47368973,0.42698768
,0.44436988,0.4737033,0.42744362
,0.44193175,0.47371677,0.42499202
,0.4234073,0.47373018,0.40645415
,0.3872786,0.4737435,0.37031212
,0.34762052,0.47375676,0.3306408
,0.32711214,0.47376993,0.31011927
,0.3427158,0.47378305,0.32570982
,0.393008,0.47379607,0.37598896
,0.4559317,0.473809,0.4388997
,0.4995042,0.47382188,0.48245937
,0.4996499,0.4738347,0.48259225
,0.454503,0.47384742,0.43743262
,0.38631353,0.47386006,0.3692305
,0.32960135,0.47387263,0.31250578
,0.31266952,0.47388512,0.29556137
,0.3432723,0.47389755,0.3261518
,0.40636757,0.4739099,0.38923472
,0.47412038,0.47392216,0.45697525
,0.5212381,0.47393438,0.5040808
,0.5365131,0.47394648,0.5193436
,0.52505326,0.47395852,0.50787175
,0.5020492,0.4739705,0.48485574
,0.48356497,0.4739824,0.46635965
,0.4800654,0.4739942,0.46284825
,0.49483484,0.47400594,0.47760594
,0.5255071,0.4740176,0.5082665
,0.5657245,0.47402918,0.54847234
,0.6056451,0.4740407,0.5883814
,0.63290215,0.47405213,0.61562705
,0.6361629,0.4740635,0.6188764
,0.6111605,0.47407478,0.5938628
,0.5656886,0.474086,0.54837966
,0.5187388,0.47409713,0.5014187
,0.4919945,0.4741082,0.47466335
,0.4973084,0.47411916,0.47996628
,0.52801245,0.47413006,0.51065946
,0.5609493,0.4741409,0.5435854
,0.5697334,0.47415167,0.5523588
,0.5420315,0.47416234,0.5246462
,0.4896846,0.47417295,0.47228873
,0.44404548,0.47418347,0.42663908
,0.43808147,0.4741939,0.42066458
,0.48562384,0.4742043,0.4681966
,0.57096016,0.47421458,0.55352265
,0.65594506,0.4742248,0.6384973
,0.7008929,0.47423497,0.683435
,0.6867334,0.47424504,0.6692654
,0.6249503,0.47425503,0.6074723
,0.54951453,0.47426495,0.53202665
,0.4964288,0.47427478,0.47893104
,0.48375502,0.47428456,0.4662475
,0.50417197,0.47429425,0.48665476
,0.53340894,0.47430387,0.5158821
,0.54777247,0.47431344,0.53023607
,0.5389987,0.4743229,0.52145284
,0.51737064,0.47433227,0.4998154
,0.5025727,0.4743416,0.48500815
,0.50956494,0.47435084,0.49199113
,0.5391175,0.47436,0.52153456
,0.57849354,0.47436908,0.56090146
,0.6104775,0.4743781,0.59287643
,0.6238562,0.47438702,0.60624623
,0.6184945,0.4743959,0.6008757
,0.6027427,0.47440466,0.585115
,0.58620375,0.4744134,0.5685674
,0.5733934,0.474422,0.5557484
,0.5622298,0.47443056,0.5445763
,0.54738104,0.47443905,0.529719
,0.52548337,0.47444746,0.507813
,0.4986066,0.47445577,0.48092785
,0.47424597,0.47446406,0.45655897
,0.46224615,0.47447222,0.44455096
,0.47032994,0.47448033,0.45262665
,0.4998074,0.47448835,0.48209608
,0.542834,0.4744963,0.5251147
,0.5825664,0.47450417,0.56483924
,0.59760857,0.47451198,0.5798736
,0.5708674,0.4745197,0.5531248
,0.50007,0.47452736,0.48231968
,0.40427464,0.47453493,0.38651675
,0.320584,0.4745424,0.3028186
,0.28932944,0.47454983,0.27155668
,0.3332693,0.4745572,0.3154891
,0.4421009,0.47456446,0.4243135
,0.5729912,0.47457165,0.5551966
,0.6700318,0.47457877,0.65223
,0.69358295,0.4745858,0.6757742
,0.6428824,0.47459278,0.62506664
,0.5572249,0.47459966,0.5394023
,0.49310613,0.47460648,0.4752767
,0.48992804,0.47461322,0.47209188
,0.5451609,0.47461987,0.52731806
,0.61516124,0.47462648,0.5973118
,0.64224017,0.47463298,0.6243842
,0.5915675,0.47463942,0.57370514
,0.47469738,0.47464576,0.45682865
,0.34449676,0.47465205,0.32662174
,0.26438498,0.47465825,0.24650376
,0.27145702,0.4746644,0.25356963
,0.35655302,0.47467044,0.3386596
,0.4730209,0.47467643,0.4551215
,0.56688195,0.47468233,0.54897666
,0.6077701,0.47468817,0.58985895
,0.600767,0.47469392,0.58285016
,0.5737751,0.4746996,0.55585253
,0.5522428,0.47470522,0.53431463
,0.5410096,0.47471073,0.52307594
,0.52631307,0.4747162,0.5083739
,0.4946397,0.47472155,0.47669518
,0.45180362,0.47472686,0.4338538
,0.4250891,0.47473207,0.40713406
,0.44448626,0.47473723,0.42652604
,0.51602346,0.4747423,0.4980582
,0.608241,0.4747473,0.59027076
,0.6651049,0.47475222,0.6471298
,0.6398555,0.47475705,0.6218755
,0.52799714,0.4747618,0.5100123
,0.37576026,0.47476652,0.35777077
,0.25561383,0.47477114,0.23761968
,0.22289038,0.47477567,0.20489177
,0.2813964,0.47478014,0.26339328
,0.3813589,0.47478452,0.36335137
,0.4520228,0.47478884,0.43401098
,0.44792956,0.47479308,0.42991352
,0.37844387,0.47479725,0.36042365
,0.30077574,0.47480133,0.28275144
,0.2811746,0.47480536,0.26314634
,0.35020554,0.4748093,0.3321733
,0.48174608,0.47481313,0.46370998
,0.6092529,0.47481692,0.591213
,0.6678862,0.47482064,0.6498426
,0.63412344,0.47482428,0.6160762
,0.5373331,0.47482783,0.5192823
,0.43723473,0.4748313,0.41918045
,0.38421524,0.4748347,0.3661576
,0.38988215,0.47483805,0.37182117
,0.42644837,0.4748413,0.4083841
,0.45270306,0.47484446,0.43463564
,0.44603702,0.47484756,0.42796648
,0.41723284,0.4748506,0.39915925
,0.3985792,0.47485355,0.3805027
,0.41584945,0.4748564,0.39777008
,0.4662054,0.4748592,0.44812322
,0.51904917,0.47486195,0.5009643
,0.53921366,0.47486457,0.5211261
,0.51488125,0.47486717,0.49679112
,0.46866104,0.47486967,0.45056844
,0.44241568,0.47487208,0.42432064
,0.46592245,0.4748744,0.44782507
,0.5320835,0.47487667,0.5139839
,0.59773433,0.47487888,0.5796325
,0.6114836,0.474881,0.5933796
,0.5504625,0.47488305,0.5323565
,0.44045255,0.474885,0.42234457
,0.34414542,0.4748869,0.32603556
,0.32333133,0.4748887,0.30521965
,0.39893273,0.47489044,0.3808193
,0.53502333,0.4748921,0.5169082
,0.65805125,0.4748937,0.6399346
,0.7000202,0.4748952,0.681902
,0.6389764,0.47489664,0.62085676
,0.5119438,0.47489798,0.49382287
,0.3927557,0.47489926,0.37463343
,0.34877312,0.47490048,0.33064964
,0.4027795,0.47490162,0.3846549
,0.5219634,0.4749027,0.50383776
,0.6388441,0.47490364,0.6207174
,0.69018954,0.47490457,0.67206204
,0.6507741,0.4749054,0.6326458
,0.5439694,0.47490615,0.5258403
,0.42571154,0.47490683,0.40758175
,0.353201,0.47490743,0.3350706
,0.35631377,0.47490793,0.33818287
,0.42562503,0.4749084,0.40749365
,0.52058357,0.47490877,0.50245184
,0.5911146,0.47490907,0.57298255
,0.6010006,0.47490928,0.58286834
,0.54293627,0.47490942,0.5248038
,0.44026276,0.4749095,0.4221303
,0.3362029,0.4749095,0.3180704
,0.27556437,0.47490942,0.25743198
,0.2858891,0.47490928,0.26775688
,0.36518526,0.47490904,0.34705323
,0.48154455,0.47490874,0.46341285
,0.58592397,0.47490835,0.56779265
,0.63352025,0.47490788,0.6153894
,0.6045899,0.47490734,0.5864596
,0.51426315,0.47490674,0.49613345
,0.40547547,0.47490606,0.38734645
,0.3277675,0.47490528,0.30963922
,0.3125744,0.47490445,0.29444697
,0.3584475,0.47490352,0.340321
,0.43434387,0.47490254,0.41621834
,0.49891767,0.4749015,0.4807932
,0.5243823,0.47490034,0.50625896
,0.5107892,0.4748991,0.4926671
,0.48262623,0.47489783,0.46450543
,0.47056752,0.47489646,0.4524481
,0.49017653,0.47489503,0.47205856
,0.5310761,0.4748935,0.5129596
,0.563204,0.4748919,0.5450891
,0.55598533,0.47489023,0.53787214
,0.4985505,0.47488847,0.48043907
,0.4086137,0.47488666,0.3905041
,0.32482225,0.47488475,0.3067145
,0.28721553,0.47488278,0.2691098
,0.31674877,0.47488073,0.29864508
,0.4048,0.4748786,0.38669845
,0.5173732,0.4748764,0.49927384
,0.6108018,0.47487414,0.5927047
,0.65080005,0.47487178,0.6327053
,0.6260955,0.47486934,0.60800314
,0.55173165,0.47486684,0.5336418
,0.46185514,0.47486427,0.44376794
,0.3956098,0.4748616,0.3775252
,0.38164806,0.47485888,0.36356622
,0.42662436,0.47485608,0.40854535
,0.51200515,0.4748532,0.493929
,0.6010757,0.4748502,0.5830025
,0.654292,0.4748472,0.6362219
,0.6473352,0.47484407,0.62926817
,0.5834861,0.47484088,0.5654223
,0.4933743,0.47483763,0.4753137
,0.42056337,0.4748343,0.4025061
,0.39919412,0.47483087,0.3811403
,0.43517345,0.47482738,0.41712308
,0.50203145,0.4748238,0.48398468
,0.55495703,0.47482017,0.5369139
,0.5562969,0.47481647,0.5382574
,0.49831614,0.47481266,0.48028052
,0.4096586,0.47480878,0.39162686
,0.3408814,0.47480485,0.32285357
,0.33666927,0.47480083,0.31864548
,0.41044933,0.47479674,0.39242965
,0.5361834,0.47479257,0.51816785
,0.66204464,0.4747883,0.6440334
,0.7379079,0.474784,0.7199009
,0.74072576,0.4747796,0.7227232
,0.683468,0.4747751,0.6654699
,0.6037175,0.47477058,0.585724
,0.54010934,0.47476593,0.5221204
,0.511418,0.47476125,0.49343383
,0.5104543,0.47475645,0.49247488
,0.51478606,0.4747516,0.49681148
,0.5057791,0.47474667,0.48780948
,0.4827621,0.47474167,0.46479747
,0.46318495,0.4747366,0.4452254
,0.46921384,0.47473145,0.45125943
,0.5101279,0.4747262,0.49217874
,0.5724435,0.4747209,0.5544996
,0.62451196,0.4747155,0.60657346
,0.63320863,0.47471005,0.6152756
,0.58274823,0.4747045,0.56482077
,0.48453587,0.4746989,0.466614
,0.37249094,0.4746932,0.35457474
,0.2866545,0.47468746,0.26874408
,0.25444818,0.47468162,0.2365436
,0.27945027,0.4746757,0.26155162
,0.34273893,0.4746697,0.32484624
,0.414708,0.47466365,0.39682138
,0.47002563,0.4746575,0.45214516
,0.49783334,0.47465128,0.4799591
,0.5030905,0.474645,0.48522258
,0.50000745,0.4746386,0.48214588
,0.50251853,0.47463217,0.48466337
,0.5170693,0.47462565,0.49922064
,0.54068226,0.47461906,0.5228402
,0.5639186,0.47461239,0.5460833
,0.5761824,0.47460565,0.55835384
,0.57046735,0.47459882,0.55264556
,0.54603696,0.4745919,0.5282221
,0.50877213,0.47458494,0.4909642
,0.46975422,0.47457787,0.45195338
,0.4424333,0.47457075,0.42463958
,0.43844178,0.47456357,0.42065528
,0.4626279,0.47455627,0.44484866
,0.5089649,0.47454894,0.491193
,0.559782,0.4745415,0.5420176
,0.5904701,0.47453398,0.57271314
,0.57930267,0.4745264,0.56155336
,0.51882935,0.47451875,0.50108767
,0.42306453,0.47451103,0.40533054
,0.32531866,0.47450322,0.30759245
,0.265696,0.47449532,0.24797767
,0.2728285,0.47448736,0.25511813
,0.34868708,0.47447932,0.33098477
,0.46501112,0.4744712,0.44731694
,0.57461405,0.47446302,0.55692804
,0.6330726,0.47445476,0.61539483
,0.6200364,0.47444642,0.60236704
,0.54890084,0.474438,0.53123987
,0.45925274,0.47442952,0.44160026
,0.3958417,0.47442096,0.37819776
,0.38542134,0.47441232,0.36778605
,0.42413747,0.4744036,0.40651092
,0.48225048,0.4743948,0.46463272
,0.5230521,0.47438592,0.50544316
,0.52467966,0.47437698,0.5070797
,0.49212357,0.47436795,0.47453263
,0.45257995,0.47435886,0.4349981
,0.43746865,0.4743497,0.419896
,0.46213302,0.47434044,0.44456962
,0.51557416,0.4743311,0.49802005
,0.5662671,0.47432172,0.5487224
,0.58044744,0.47431225,0.5629122
,0.5420215,0.47430268,0.52449584
,0.46253797,0.47429305,0.44502193
,0.37566787,0.47428337,0.35816154
,0.31976834,0.4742736,0.30227178
,0.31837445,0.47426373,0.30088776
,0.3691935,0.4742538,0.35171673
,0.44675583,0.4742438,0.4292891
,0.5162375,0.47423372,0.49878085
,0.5506085,0.47422355,0.533162
,0.5422655,0.47421333,0.5248292
,0.5043074,0.47420302,0.4868814
,0.46209124,0.47419262,0.44467565
,0.44015,0.47418216,0.42274487
,0.45090353,0.47417164,0.43350896
,0.48982984,0.47416103,0.47244585
,0.5385297,0.47415033,0.52115643
,0.5738169,0.47413957,0.55645436
,0.5787006,0.47412872,0.5613489
,0.55059063,0.47411782,0.53324986
,0.50292945,0.47410682,0.48559967
,0.4591311,0.47409576,0.4418124
,0.44103143,0.47408462,0.42372385
,0.45712942,0.47407338,0.43983307
,0.49682373,0.4740621,0.47953868
,0.5345091,0.47405073,0.51723546
,0.54249465,0.4740393,0.5252324
,0.50653565,0.47402775,0.48928493
,0.4352822,0.47401616,0.41804308
,0.35766762,0.47400448,0.34044015
,0.30860978,0.47399274,0.29139405
,0.31039488,0.4739809,0.29319102
,0.36027324,0.473969,0.34308127
,0.4316137,0.47395703,0.41443372
,0.48836935,0.473945,0.47120142
,0.5046235,0.47393286,0.48746768
,0.47785816,0.47392064,0.46071455
,0.4284398,0.47390836,0.41130844
,0.38613597,0.47389603,0.369017
,0.37237388,0.4738836,0.35526735
,0.38907376,0.47387108,0.3719797
,0.42044276,0.4738585,0.40336132
,0.4455547,0.47384584,0.4284859
,0.45285848,0.4738331,0.4358024
,0.44711557,0.4738203,0.4300723
