date,y,trend,yearly
,0.6454946,0.645048,0.5439901
,0.64286405,0.6448793,0.5415283
,0.65126145,0.6447105,0.5500945
,0.66361284,0.64454156,0.5626148
,0.67217016,0.64437246,0.57134116
,0.6731042,0.6442033,0.57244444
,0.668097,0.644034,0.5676065
,0.6621848,0.64386463,0.5618637
,0.6596634,0.6436951,0.5595118
,0.66111445,0.6435255,0.5611325
,0.6636912,0.6433557,0.5638791
,0.6643237,0.6431858,0.5646814
,0.663268,0.64301586,0.56379575
,0.66503966,0.6428457,0.5657375
,0.6756394,0.6426755,0.57650745
,0.6978012,0.64250517,0.5988395
,0.7277479,0.6423347,0.6289568
,0.75621307,0.6421641,0.65759254
,0.7736237,0.6419934,0.6751739
,0.77624327,0.6418226,0.6779642
,0.76900023,0.64165163,0.6708921
,0.76263285,0.64148057,0.6646958
,0.7665774,0.6413094,0.66881156
,0.78217417,0.6411381,0.68457955
,0.8009818,0.64096665,0.7035587
,0.8098793,0.6407952,0.7126277
,0.8000712,0.6406235,0.7029912
,0.7741551,0.6404517,0.67724687
,0.74617434,0.6402798,0.649438
,0.73386776,0.64010787,0.6373035
,0.7474523,0.63993573,0.6510601
,0.78191674,0.6397635,0.6856968
,0.81804854,0.63959116,0.7220009
,0.83219075,0.63941866,0.7363156
,0.80927604,0.6392461,0.7135735
,0.751444,0.6390734,0.6559141
,0.6770769,0.6389005,0.5817199
,0.6108131,0.6387276,0.51562905
,0.5704919,0.6385546,0.47548088
,0.5586683,0.63838136,0.4638305
,0.56333846,0.6382081,0.46867394
,0.566788,0.63803464,0.47229686
,0.55668044,0.63786113,0.4623629
,0.5325508,0.63768744,0.43840688
,0.5041958,0.6375137,0.41022563
,0.48374242,0.6373398,0.38994616
,0.47699824,0.6371658,0.38337597
,0.47972122,0.6369916,0.3862731
,0.48089927,0.6368174,0.3876254
,0.47048014,0.63664305,0.37738055
,0.44628632,0.6364685,0.3533613
,0.4156763,0.63629395,0.32292584
,0.39112163,0.63611925,0.2985459
,0.38275644,0.6359444,0.29035553
,0.39264053,0.6357695,0.3004146
,0.41404235,0.63559437,0.3219915
,0.435709,0.6354192,0.34383333
,0.44807312,0.6352439,0.3563727
,0.44757253,0.6350685,0.35604754
,0.4369322,0.63489294,0.34558278
,0.42203128,0.6347173,0.33085752
,0.40793,0.6345415,0.316932
,0.3966419,0.6343656,0.30581984
,0.38755935,0.6341896,0.29691327
,0.3794685,0.6340135,0.28899857
,0.3722228,0.6338372,0.28192908
,0.36680162,0.63366085,0.27668425
,0.3640023,0.63348436,0.2740614
,0.36313832,0.63330775,0.27337408
,0.36203647,0.633131,0.27244893
,0.35847652,0.63295424,0.26906583
,0.35197335,0.6327772,0.2627396
,0.34441578,0.6326002,0.2553591
,0.3388843,0.632423,0.25000483
,0.33735055,0.63224566,0.24864846
,0.33887678,0.6320683,0.25035205
,0.33970958,0.63189065,0.25136244
,0.3354165,0.63171303,0.24724698
,0.32379806,0.63153523,0.23580632
,0.30672005,0.6313573,0.21890622
,0.28963083,0.63117933,0.20199504
,0.2789532,0.6310012,0.19149551
,0.27882415,0.6308229,0.19154474
,0.28901273,0.63064456,0.20191169
,0.30508727,0.63046604,0.21816471
,0.3205934,0.63028747,0.23384944
,0.3299417,0.6301087,0.24337646
,0.33051252,0.62992984,0.2441262
,0.32310316,0.6297509,0.23689577
,0.31084502,0.62957186,0.22481671
,0.2974297,0.6293926,0.21158057
,0.28560552,0.62921333,0.19993573
,0.27651608,0.62903386,0.1910257
,0.26989272,0.62885433,0.18458194
,0.26473683,0.6286746,0.17960566
,0.26005602,0.62849486,0.17510471
,0.25536638,0.628315,0.17059493
,0.2508607,0.62813497,0.16626927
,0.24727324,0.6279548,0.16286197
,0.24554479,0.62777454,0.16131383
,0.24641812,0.6275941,0.16236752
,0.25012317,0.62741363,0.16625303
,0.25626838,0.627233,0.17257884
,0.26395068,0.6270523,0.18044186
,0.2719699,0.62687147,0.18864202
,0.27901345,0.6266905,0.1958665
,0.28375188,0.62650937,0.20078602
,0.28495732,0.6263282,0.20217267
,0.28180355,0.62614685,0.19920021
,0.27437216,0.6259654,0.19195023
,0.26411486,0.62578386,0.18187451
,0.2538398,0.6256022,0.17178112
,0.24692139,0.6254204,0.16504452
,0.24588817,0.6252385,0.16419318
,0.25105417,0.62505645,0.16954124
,0.26004264,0.6248743,0.17871189
,0.26867202,0.624692,0.18752348
,0.27288693,0.62450963,0.19192079
,0.27073985,0.6243271,0.18995622
,0.26330516,0.62414455,0.18270415
,0.25402763,0.62396175,0.1736094
,0.2469658,0.62377894,0.16673043
,0.24504256,0.62359595,0.16499013
,0.24929217,0.62341285,0.16942284
,0.25928915,0.6232296,0.17960301
,0.2740384,0.6230463,0.19453558
,0.29233214,0.6228629,0.21301278
,0.31217456,0.6226793,0.23303881
,0.3298931,0.62249565,0.250941
,0.34016886,0.62231183,0.26140058
,0.33781356,0.6221279,0.2592292
,0.3207974,0.62194383,0.24239713
,0.29273933,0.6217597,0.21452314
,0.2628442,0.6215754,0.1848123
,0.24251437,0.62139106,0.16466686
,0.2399956,0.6212065,0.1623326
,0.25597733,0.6210219,0.17849895
,0.2829421,0.62083715,0.20564842
,0.3090052,0.6206523,0.2318964
,0.32426405,0.6204673,0.24734026
,0.3259465,0.62028223,0.2492078
,0.31923142,0.620097,0.24267796
,0.31322348,0.6199117,0.23685536
,0.31462926,0.6197262,0.23844656
,0.3231935,0.61954063,0.24719638
,0.33188587,0.6193549,0.25607446
,0.33176458,0.6191691,0.25613895
,0.31837946,0.6189832,0.2429398
,0.29550496,0.6187972,0.22025132
,0.27364787,0.618611,0.19858035
,0.26409844,0.6184247,0.18921724
,0.27219152,0.61823833,0.19749665
,0.29395288,0.6180518,0.2194446
,0.31822935,0.6178652,0.24390766
,0.33299524,0.6176784,0.2588603
,0.33202183,0.61749154,0.25807378
,0.31803024,0.61730456,0.24426919
,0.30069467,0.61711746,0.2271207
,0.2909816,0.61693025,0.21759483
,0.29527867,0.6167429,0.22207928
,0.31254566,0.61655545,0.23953378
,0.3356325,0.6163679,0.26280814
,0.35546613,0.6161802,0.2828295
,0.36547476,0.61599237,0.29302594
,0.36400896,0.61580443,0.29174808
,0.3540765,0.6156164,0.28200367
,0.34123152,0.6154282,0.26934683
,0.33109364,0.6152399,0.25939724
,0.32758307,0.6150515,0.25607508
,0.3321501,0.61486304,0.2608306
,0.34376442,0.6146743,0.27263358
,0.35940695,0.6144856,0.28846487
,0.3750427,0.61429673,0.3042895
,0.38702753,0.6141077,0.3164633
,0.3935512,0.6139186,0.3231761
,0.3953663,0.6137294,0.32518047
,0.39518028,0.61354005,0.32518378
,0.39586228,0.6133506,0.32605523
,0.3985223,0.61316097,0.3289048
,0.40183258,0.6129713,0.3324048
,0.40324855,0.61278147,0.33401057
,0.40139973,0.61259156,0.33235168
,0.39786613,0.6124015,0.3290082
,0.3967449,0.6122113,0.32807714
,0.40190643,0.612021,0.33342892
,0.41367573,0.6118306,0.34538862
,0.42748648,0.6116401,0.35938996
,0.43599743,0.6114494,0.36809152
,0.4338034,0.6112587,0.36608827
,0.42177308,0.6110678,0.35424882
,0.40780985,0.6108768,0.34047657
,0.40290862,0.61068565,0.33576643
,0.41453648,0.61049443,0.34758556
,0.44144523,0.6103031,0.37468565
,0.47350395,0.6101116,0.40693587
,0.49705845,0.60992,0.43068194
,0.5027266,0.60972834,0.43654183
,0.49075994,0.60953647,0.42476696
,0.47052065,0.60934454,0.4047196
,0.4544161,0.6091525,0.38880712
,0.45025778,0.6089603,0.384841
,0.45706505,0.608768,0.39184058
,0.46696743,0.6085756,0.40193534
,0.4717209,0.60838306,0.40688133
,0.46918213,0.6081904,0.40453523
,0.46514773,0.60799766,0.4006936
,0.46921998,0.6078048,0.40495872
,0.48754138,0.6076118,0.42347315
,0.51754045,0.60741866,0.45366532
,0.5485035,0.60722536,0.48482168
,0.5678119,0.60703206,0.50432336
,0.56876934,0.6068385,0.50547427
,0.5547831,0.6066449,0.49168167
,0.53710985,0.6064512,0.47420216
,0.52771866,0.6062574,0.46500474
,0.5320777,0.6060635,0.4695578
,0.5465981,0.6058694,0.48427224
,0.56218255,0.6056752,0.50005084
,0.5711101,0.6054809,0.5091728
,0.5723507,0.6052865,0.5106077
,0.57166904,0.6050919,0.51012063
,0.57671815,0.60489726,0.5153644
,0.5908477,0.60470253,0.52968866
,0.610206,0.6045076,0.5492419
,0.62622917,0.6043126,0.5654601
,0.6316976,0.60411745,0.57112366
,0.6259717,0.60392225,0.56559294
,0.6156018,0.60372686,0.55541843
,0.6098591,0.60353136,0.54987127
,0.61434996,0.6033358,0.5545577
,0.62725794,0.60314006,0.5676614
,0.6408709,0.6029442,0.5814702
,0.64726543,0.6027483,0.5880607
,0.6441015,0.6025522,0.58509284
,0.63639903,0.602356,0.57758653
,0.63307977,0.6021597,0.5744636
,0.64076144,0.6019633,0.5823417
,0.6592346,0.6017667,0.6010114
,0.6817901,0.60157007,0.62376356
,0.70008636,0.60137326,0.6422566
,0.7099889,0.6011764,0.652356
,0.71415454,0.6009794,0.65671873
,0.7194771,0.6007822,0.6622384
,0.7312748,0.600585,0.6742333
,0.74846387,0.6003876,0.6916198
,0.76339406,0.6001901,0.7067475
,0.7667432,0.5999925,0.7102942
,0.7542817,0.59979475,0.6980305
,0.7308514,0.5995969,0.674798
,0.70861995,0.599399,0.65276456
,0.7004491,0.5992009,0.6447918
,0.71241796,0.5990027,0.6569588
,0.74015075,0.59880435,0.6848899
,0.771179,0.59860593,0.71611655
,0.7917839,0.5984074,0.7369201
,0.7941773,0.5982087,0.7395121
,0.7798945,0.59800994,0.725428
,0.7579102,0.59781104,0.70364267
,0.7391521,0.597612,0.68508357
,0.73093975,0.5974128,0.67707044
,0.73432785,0.5972136,0.68065774
,0.7451444,0.59701425,0.69167376
,0.75728047,0.59681475,0.70400923
,0.7658871,0.59661514,0.7128155
,0.76895505,0.59641534,0.7160832
,0.7671536,0.59621555,0.7144816
,0.7628891,0.5960156,0.71041703
,0.7594415,0.5958155,0.70716953
,0.7603063,0.59561527,0.70823455
,0.76830465,0.595415,0.71643317
,0.7842563,0.5952145,0.7325853
,0.8057945,0.595014,0.754324
,0.8274346,0.5948133,0.7761648
,0.84254205,0.5946125,0.7914731
,0.8466002,0.5944116,0.79573214
,0.83992255,0.59421057,0.7892555
,0.8278998,0.5940094,0.7774339
,0.8182142,0.5938082,0.7679496
,0.8164799,0.59360677,0.76641667
,0.823019,0.59340525,0.77315724
,0.8329681,0.59320366,0.783308
,0.839777,0.5930019,0.79031867
,0.83983743,0.5928,0.79058087
,0.8350357,0.5925981,0.7859812
,0.83134246,0.59239596,0.78249
,0.8342254,0.5921938,0.78557515
,0.8439989,0.5919914,0.79555106
,0.8545109,0.591789,0.8062655
,0.85646194,0.5915864,0.80841905
,0.84351563,0.59138376,0.7956754
,0.8172945,0.591181,0.769657
,0.7878011,0.590978,0.7403666
,0.768572,0.590775,0.72134054
,0.7692855,0.5905718,0.72225714
,0.79021525,0.59036857,0.7433902
,0.821913,0.5901652,0.77529126
,0.8503173,0.58996165,0.80389917
,0.86418414,0.58975804,0.81796956
,0.86049235,0.5895543,0.8144815
,0.8449002,0.58935046,0.79909325
,0.8274925,0.5891465,0.7818895
,0.81682557,0.58894235,0.77142674
,0.8159776,0.58873814,0.77078295
,0.8225481,0.5885338,0.7775578
,0.8318123,0.5883294,0.78702646
,0.84027684,0.5881248,0.79569554
,0.847059,0.5879201,0.8026824
,0.8524878,0.5877153,0.808316
,0.8555763,0.5875104,0.8116094
,0.8529178,0.5873053,0.80915594
,0.840411,0.5871002,0.7968544
,0.8169112,0.58689487,0.7735598
,0.78711367,0.58668953,0.7439677
,0.7610616,0.586484,0.7181212
,0.74978733,0.5862784,0.70705247
,0.75926095,0.5860726,0.71673185
,0.78635925,0.58586675,0.744036
,0.8196652,0.58566076,0.7775479
,0.8450848,0.58545464,0.80317366
,0.85325843,0.5852485,0.8115535
,0.84438133,0.5850421,0.8028828
,0.8275006,0.58483565,0.78620845
,0.8146063,0.58462906,0.77352077
,0.8130702,0.58442235,0.77219135
,0.82108486,0.5842156,0.78041285
,0.8289808,0.58400863,0.7885157
,0.8257141,0.58380157,0.78545606
,0.8065599,0.58359444,0.766509
,0.7772013,0.58338714,0.7373576
,0.7514728,0.5831797,0.7118366
,0.7438842,0.5829722,0.70445544
,0.76122457,0.58276457,0.7220035
,0.7982484,0.58255684,0.75923514
,0.8400426,0.58234894,0.8012371
,0.86975,0.5821409,0.8311526
,0.87719226,0.58193284,0.83880293
,0.8634391,0.58172464,0.825258
,0.83892363,0.58151627,0.8009509
,0.81655025,0.5813078,0.77878594
,0.80415666,0.5810992,0.76660097
,0.80082124,0.58089054,0.7634742
,0.7989435,0.5806817,0.76180536
,0.79034483,0.58047277,0.7534156
,0.772249,0.58026373,0.7355287
,0.7493092,0.5800545,0.7127981
,0.7305678,0.57984525,0.6942661
,0.723549,0.57963586,0.6874566
,0.7294645,0.5794263,0.69358164
,0.74259174,0.5792167,0.7069186
,0.75405717,0.5790069,0.7185937
,0.7573473,0.57879704,0.72209376
,0.7518682,0.57858706,0.7168247
,0.7423431,0.57837695,0.7075097
,0.7347394,0.5781667,0.7001163
,0.73172116,0.5779564,0.6973083
,0.7308227,0.57774585,0.69662035
,0.7265291,0.57753533,0.69253737
,0.71466094,0.57732457,0.68087983
,0.69587994,0.57711375,0.6623097
,0.67579675,0.5769028,0.64243746
,0.6615603,0.57669175,0.628412
,0.6573384,0.57648057,0.62440133
,0.66179013,0.57626927,0.6290643
,0.6692585,0.57605785,0.6367441
,0.6737458,0.5758464,0.641443
,0.67281765,0.5756347,0.64072645
,0.668717,0.57542294,0.63683754
,0.6660065,0.57521105,0.634339
,0.667616,0.57499903,0.6361605
,0.67226994,0.5747869,0.64102656
,0.6752717,0.57457465,0.64424056
,0.6720994,0.57436234,0.6412806
,0.6621529,0.57414985,0.6315466
,0.6498025,0.57393724,0.6194088
,0.6417547,0.57372457,0.61157364
,0.6424742,0.5735117,0.612506
,0.6508348,0.57329875,0.62107956
,0.6604554,0.5730857,0.63091326
,0.66359854,0.5728725,0.63426954
,0.65599495,0.5726592,0.6268793
,0.6393002,0.5724458,0.61039793
,0.619508,0.57223225,0.59081924
,0.6025615,0.5720186,0.57408637
,0.5903404,0.5718048,0.5620791
,0.57998216,0.57159096,0.5519347
,0.56699157,0.5713769,0.53915817
,0.54985875,0.5711628,0.52223945
,0.53260744,0.57094854,0.5052024
,0.5231545,0.5707342,0.49596384
,0.52825534,0.5705197,0.5012792
,0.54841846,0.5703051,0.5216569
,0.5763992,0.5700904,0.5498523
,0.60059106,0.56987554,0.57425904
,0.61138034,0.5696606,0.58526325
,0.6064272,0.56944555,0.5805252
,0.5915001,0.5692304,0.56581324
,0.5763691,0.569015,0.55089754
,0.56846017,0.5687996,0.54320407
,0.5684084,0.5685841,0.5433679
,0.5702458,0.5683684,0.54542094
,0.5659065,0.5681526,0.5412974
,0.55092627,0.5679367,0.52653307
,0.52762103,0.5677207,0.50344384
,0.50381076,0.5675046,0.4798497
,0.48816004,0.56728834,0.46441525
,0.48520046,0.567072,0.461672
,0.49308535,0.5668555,0.46977338
,0.50513065,0.5666389,0.4820353
,0.513783,0.56642216,0.49090433
,0.5144325,0.5662053,0.4917707
,0.50698376,0.56598836,0.48453894
,0.49486893,0.5657713,0.4726412
,0.48267508,0.5655541,0.4606645
,0.47401825,0.56533676,0.452225
,0.47057047,0.5651193,0.44899467
,0.47205502,0.56490177,0.45069674
,0.47657543,0.5646841,0.45543483
,0.48092517,0.56446636,0.46000236
,0.4811573,0.56424844,0.4604524
,0.4738325,0.5640304,0.4533456
,0.45779783,0.56381226,0.4375291
,0.4355028,0.563594,0.41545233
,0.41264772,0.56337565,0.39281562
,0.39577502,0.56315714,0.37616143
,0.3888979,0.5629385,0.3695029
,0.3912297,0.56271976,0.37205344
,0.39772916,0.56250095,0.37877175
,0.402389,0.56228197,0.38365054
,0.4022802,0.5620629,0.3837608
,0.39955294,0.5618437,0.38125277
,0.3998183,0.5616244,0.3817374
,0.40776855,0.56140494,0.3899071
,0.42294592,0.5611854,0.405304
,0.43873483,0.5609657,0.42131266
,0.44560775,0.5607459,0.42840534
,0.43675834,0.560526,0.41977587
,0.41251773,0.560306,0.39575526
,0.3805871,0.56008583,0.3640448
,0.35185438,0.5598656,0.33553234
,0.33449376,0.5596452,0.31839213
,0.3301384,0.5594247,0.3142572
,0.33443326,0.5592041,0.31877267
,0.34119868,0.5589833,0.3257588
,0.34698284,0.5587625,0.33176386
,0.35270268,0.55854154,0.33770466
,0.36133206,0.55832046,0.3465551
,0.3736694,0.5580992,0.3591137
,0.38571423,0.5578779,0.37137985
,0.39006016,0.55765647,0.37594724
,0.3807041,0.5574349,0.3668127
,0.35796806,0.5572132,0.34429836
,0.32982004,0.5569914,0.3163721
,0.30818152,0.5567695,0.29495555
,0.30228853,0.55654746,0.28928462
,0.31328517,0.5563253,0.30050337
,0.3336016,0.55610305,0.32104206
,0.35152972,0.55588067,0.33919257
,0.35799992,0.55565816,0.34588528
,0.35122168,0.55543554,0.33932966
,0.33641964,0.5552128,0.32475042
,0.32130888,0.55498993,0.30986246
,0.31072992,0.55476695,0.2995065
,0.30418384,0.55454385,0.29318357
,0.29769313,0.55432063,0.286916
,0.28819644,0.5540973,0.27764267
,0.27696386,0.55387384,0.2666335
,0.26936296,0.5536503,0.25925615
,0.27111226,0.5534266,0.26122916
,0.28379655,0.5532028,0.27413723
,0.3029994,0.5529789,0.29356408
,0.32046872,0.5527548,0.31125742
,0.32891852,0.5525307,0.31993133
,0.32613552,0.5523064,0.31737262
,0.31572038,0.552082,0.30718184
,0.3041737,0.55185753,0.2958597
,0.2966071,0.5516329,0.28851777
,0.29411,0.5514081,0.28624538
,0.29434615,0.5511833,0.2867064
,0.29444396,0.5509583,0.2870292
,0.2936306,0.5507332,0.2864409
,0.29348063,0.55050796,0.28651622
,0.29572952,0.5502826,0.2889904
,0.2997348,0.5500572,0.29322115
,0.301965,0.54983157,0.29567695
,0.29835004,0.5496059,0.29228765
,0.28786117,0.54938006,0.28202462
,0.27441555,0.54915416,0.26880494
,0.26517582,0.54892814,0.25979123
,0.26592237,0.54870194,0.26076394
,0.27655476,0.5484757,0.2716226
,0.29008707,0.5482493,0.28538132
,0.29630905,0.54802275,0.29182982
,0.28807014,0.54779613,0.28381753
,0.2661462,0.5475694,0.26212037
,0.23937526,0.5473425,0.2355763
,0.21977335,0.5471155,0.21620134
,0.21570545,0.5468884,0.21236062
,0.22741055,0.5466612,0.2242929
,0.24766386,0.54643387,0.24477354
,0.26684394,0.54620636,0.26418108
,0.27889922,0.5459788,0.27646396
,0.2842728,0.5457511,0.2820652
,0.2881718,0.5455233,0.28619206
,0.29580703,0.54529536,0.2940552
,0.308206,0.5450673,0.3066822
,0.3215088,0.54483914,0.32021314
,0.3300153,0.54461086,0.32894796
,0.3305062,0.54438245,0.32966733
,0.32462233,0.5441539,0.32401192
,0.31762758,0.5439253,0.3172458
,0.31464028,0.5436965,0.31448728
,0.31720796,0.54346764,0.31728387
,0.32273948,0.54323864,0.32304436
,0.32705688,0.5430095,0.32759082
,0.32798645,0.5427803,0.32874966
,0.32717443,0.5425509,0.32816696
,0.32868546,0.5423215,0.3299075
,0.3354907,0.5420919,0.33694232
,0.3465354,0.5418622,0.3482167
,0.35677433,0.54163235,0.35868546
,0.3603683,0.5414024,0.36250937
,0.354868,0.5411724,0.35723916
,0.34345508,0.5409422,0.3460564
,0.33355188,0.5407119,0.33638346
,0.33263737,0.5404815,0.33569944
,0.34398118,0.54025096,0.3472737
,0.36497903,0.54002035,0.36850226
,0.3889215,0.53978956,0.39267546
,0.4087801,0.53955865,0.41276497
,0.42042243,0.5393277,0.42463827
,0.42345053,0.53909653,0.42789748
,0.4197424,0.5388653,0.42442062
,0.41133338,0.53863394,0.41624296
,0.39944294,0.5384025,0.404584
,0.38515738,0.5381709,0.39053
,0.37073445,0.5379392,0.37633878
,0.3599566,0.5377073,0.36579275
,0.35680574,0.5374754,0.36287385
,0.36324456,0.53724337,0.3695447
,0.377852,0.53701115,0.38438433
,0.39647806,0.53677887,0.4032427
,0.4146265,0.53654647,0.4216236
,0.42980692,0.5363139,0.4370365
,0.44216576,0.53608125,0.44962803
,0.4529927,0.5358485,0.46068773
,0.46250987,0.5356156,0.47043777
,0.46898046,0.53538257,0.47714138
,0.4701398,0.53514946,0.47853383
,0.46592787,0.5349162,0.47455516
,0.4601347,0.53468287,0.46899536
,0.45903412,0.5344494,0.46812826
,0.46733353,0.53421575,0.47666126
,0.48410577,0.53398204,0.49366722
,0.5019957,0.5337482,0.511791
,0.51103526,0.53351426,0.52106446
,0.50516313,0.5332802,0.51542646
,0.4871341,0.533046,0.49763158
,0.4680529,0.5328117,0.47878468
,0.4611149,0.5325773,0.47208112
,0.47314906,0.53234273,0.48434982
,0.4995661,0.53210807,0.5110015
,0.5264632,0.53187335,0.53813344
,0.53904724,0.53163844,0.5509524
,0.5312255,0.5314034,0.5433656
,0.5100015,0.5311683,0.5223767
,0.49145553,0.530933,0.504066
,0.4905936,0.53069764,0.5034395
,0.51145315,0.5304622,0.52453446
,0.54401636,0.5302266,0.5573333
,0.57012826,0.52999085,0.5836809
,0.57477915,0.529755,0.5885677
,0.5555886,0.5295191,0.56961304
,0.5244063,0.529283,0.53866684
,0.5000855,0.5290468,0.51458216
,0.4972107,0.5288105,0.51194376
,0.5179539,0.52857405,0.53292334
,0.5520805,0.5283375,0.5672865
,0.5845764,0.52810085,0.6000191
,0.6054194,0.52786404,0.6210988
,0.6150041,0.52762717,0.63092047
,0.62188846,0.5273901,0.63804185
,0.63501257,0.527153,0.65140307
,0.6561688,0.5269157,0.6727966
,0.67810595,0.5266784,0.69497114
,0.689517,0.52644086,0.7066197
,0.6832994,0.5262033,0.7006396
,0.66223866,0.5259655,0.6798166
,0.63808435,0.5257277,0.6559002
,0.62460685,0.52548975,0.6426606
